Product ID,Category,Sub-Category,Product Name,PRICE,DISCOUNT,PROFIT
TEC-AC-10000639,Technology,Accessories,"Belkin Router, Bluetooth",188,0.08,0.09
FUR-TA-10003354,Furniture,Tables,"Barricks Conference Table, Adjustable Height",96,0,0.1
OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,80,0.02,0.02
OFF-AP-10001527,Office Supplies,Appliances,"Hamilton Beach Microwave, Black",147,0.04,0.05
TEC-SAM-10004940,Technology,Phones,"Samsung Smart Phone, Full Size",322,0.07,0.12
TEC-CO-10003777,Technology,Copiers,"Hewlett Copy Machine, Color",224,0.14,0.07
OFF-AP-10001169,Office Supplies,Appliances,"Cuisinart Microwave, White",220,0.08,0.11
FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,66,0.13,0.04
FUR-BO-10000120,Furniture,Bookcases,"Sauder Stackable Bookrack, Mobile",154,0.15,0.15
TEC-PH-10002991,Technology,Phones,"Apple Smart Phone, Full Size",257,0.18,0.14
FUR-TA-10000989,Furniture,Tables,"Lesro Conference Table, Rectangular",236,0.06,0.09
TEC-MA-10004609,Technology,Machines,"Okidata Inkjet, White",179,0.1,0.12
TEC-CO-10003448,Technology,Copiers,"Canon Personal Copier, Laser",242,0,0.04
TEC-CO-10003496,Technology,Copiers,"Brother Wireless Fax, Digital",288,0.11,0.11
OFF-ST-10003150,Office Supplies,Storage,"Smead Lockers, Wire Frame",183,0.2,0.09
FUR-BO-10004947,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",155,0.2,0.02
FUR-CH-10004694,Furniture,Chairs,"Office Star Rocking Chair, Black",228,0.01,0.1
FUR-CH-10004669,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",191,0.1,0.02
FUR-BO-10001196,Furniture,Bookcases,"Bush Library with Doors, Pine",175,0.18,0.05
OFF-KIT-10001380,Office Supplies,Appliances,"KitchenAid Microwave, Black",183,0,0.07
TEC-MA-10000753,Technology,Machines,"Epson Printer, Red",62,0.11,0.01
OFF-ST-10000624,Office Supplies,Storage,"Eldon File Cart, Single Width",45,0.19,0.1
TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",41,0.19,0.14
OFF-ROG-10001735,Office Supplies,Storage,"Rogers Lockers, Blue",41,0.13,0.03
FUR-TA-10002256,Furniture,Tables,"Hon Wood Table, Fully Assembled",195,0.02,0.15
TEC-CO-10001413,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",317,0.07,0.03
FUR-LES-10002026,Furniture,Tables,"Lesro Conference Table, Rectangular",236,0.16,0.2
TEC-MA-10001777,Technology,Machines,"Okidata Printer, Red",109,0.16,0
FUR-CH-10004462,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",204,0.14,0
FUR-BO-10002580,Furniture,Bookcases,"Safco Classic Bookcase, Pine",270,0.14,0.13
TEC-PH-10004618,Technology,Phones,"Motorola Signal Booster, Cordless",152,0.1,0
OFF-ROG-10001101,Office Supplies,Storage,"Rogers Shelving, Wire Frame",87,0.18,0.02
OFF-AP-10002252,Office Supplies,Appliances,"Cuisinart Stove, Black",71,0.2,0.08
FUR-CH-10000660,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",168,0.03,0.13
FUR-TA-10001285,Furniture,Tables,"Chromcraft Conference Table, Fully Assembled",280,0.09,0.19
OFF-ST-10003741,Office Supplies,Storage,"Smead Lockers, Blue",291,0.12,0.18
FUR-BO-10003046,Furniture,Bookcases,"Safco Library with Doors, Mobile",96,0,0.15
FUR-TA-10001116,Furniture,Tables,"Barricks Conference Table, Fully Assembled",169,0.09,0.17
TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,82,0.18,0
FUR-CH-10002780,Furniture,Chairs,"Office Star Executive Leather Armchair, Black",121,0.03,0.15
FUR-BO-10004558,Furniture,Bookcases,"Sauder Library with Doors, Pine",306,0.11,0.18
TEC-PH-10003457,Technology,Phones,"Cisco Smart Phone, Full Size",151,0.05,0
TEC-MEM-10002005,Technology,Accessories,"Memorex Router, Erganomic",224,0.06,0.11
TEC-CO-10003342,Technology,Copiers,"Canon Fax Machine, High-Speed",41,0.17,0.04
FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,232,0,0.04
FUR-BEV-10004919,Furniture,Tables,"Bevis Wood Table, with Bottom Storage",41,0.19,0
TEC-OKI-10001385,Technology,Copiers,"Canon Wireless Fax, High-Speed",144,0,0.09
FUR-CH-10003009,Technology,Machines,"Okidata Inkjet, White",179,0.05,0.14
FUR-BO-10002613,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",68,0.01,0.13
OFF-BI-10004519,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",263,0.09,0.11
OFF-AP-10001931,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,73,0.18,0.02
OFF-AP-10001305,Office Supplies,Appliances,"Cuisinart Stove, Red",60,0.09,0.04
TEC-CO-10002150,Office Supplies,Appliances,"Breville Microwave, White",88,0.17,0.09
TEC-PH-10004823,Technology,Copiers,"Canon Fax and Copier, Digital",62,0.02,0.03
FUR-CH-10000051,Technology,Phones,"Nokia Smart Phone, Full Size",279,0.18,0.07
FUR-CH-10000454,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black",152,0.16,0.11
TEC-PH-10001795,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",107,0.09,0.03
FUR-TA-10003268,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,300,0.2,0.13
TEC-AC-10001838,Furniture,Tables,"Lesro Round Table, Rectangular",100,0.13,0.19
FUR-BO-10002204,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,227,0.04,0.07
TEC-AC-10004571,Furniture,Bookcases,"Bush Classic Bookcase, Pine",177,0.05,0.09
FUR-CH-10004095,Technology,Accessories,"Logitech Router, Programmable",154,0.2,0.1
TEC-MA-10000010,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",229,0.2,0.09
OFF-KIT-10003683,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,221,0.01,0.1
FUR-BO-10000980,Office Supplies,Appliances,"KitchenAid Stove, Silver",201,0.08,0.1
FUR-BUS-10004644,Furniture,Bookcases,"Bush Library with Doors, Traditional",278,0.12,0.15
TEC-PH-10000730,Furniture,Bookcases,"Bush Library with Doors, Pine",175,0.1,0.05
OFF-AP-10002321,Technology,Phones,Samsung Galaxy S4 Active,60,0.19,0.15
TEC-PH-10000896,Office Supplies,Appliances,"Hoover Microwave, Silver",326,0.2,0.13
TEC-MEM-10002202,Technology,Phones,"Cisco Signal Booster, VoIP",93,0.12,0.14
FUR-BO-10001356,Technology,Accessories,"Memorex Router, USB",106,0.02,0.12
TEC-SHA-10001231,Furniture,Bookcases,"Ikea Library with Doors, Mobile",227,0.02,0.01
FUR-HON-10001960,Technology,Copiers,"Sharp Wireless Fax, Color",45,0.08,0.03
FUR-TA-10002966,Furniture,Tables,"Hon Wood Table, Rectangular",194,0,0.19
FUR-BO-10001943,Furniture,Tables,"Chromcraft Computer Table, Fully Assembled",49,0.19,0.19
TEC-BRO-10004802,Furniture,Bookcases,"Safco Library with Doors, Traditional",137,0,0.09
TEC-PH-10001751,Technology,Copiers,"Brother Fax Machine, High-Speed",323,0.04,0.17
TEC-PH-10003713,Technology,Phones,"Samsung Smart Phone, Cordless",226,0.01,0.18
FUR-BO-10000967,Technology,Phones,"Nokia Smart Phone, Cordless",287,0.09,0.09
OFF-AP-10002317,Furniture,Bookcases,"Ikea Library with Doors, Pine",156,0,0.04
TEC-SHA-10000971,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Silver",72,0.15,0.06
FUR-CH-10000546,Technology,Copiers,"Sharp Fax Machine, Color",315,0.02,0.04
TEC-STA-10002497,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",323,0.14,0.07
TEC-CO-10001895,Technology,Machines,"StarTech Card Printer, White",40,0.05,0.11
OFF-AP-10002573,Technology,Copiers,"Sharp Wireless Fax, Color",45,0.15,0.14
FUR-BO-10001255,Office Supplies,Appliances,"Hamilton Beach Stove, Black",246,0.2,0.19
FUR-BO-10002990,Furniture,Bookcases,"Ikea Library with Doors, Mobile",227,0.2,0.09
FUR-TA-10004711,Furniture,Bookcases,"Dania Library with Doors, Traditional",255,0.12,0.1
OFF-AP-10000584,Furniture,Tables,"Lesro Conference Table, Adjustable Height",135,0.2,0.01
TEC-PH-10000720,Office Supplies,Appliances,"Breville Refrigerator, Silver",90,0.19,0.11
OFF-SME-10000538,Technology,Phones,"Samsung Audio Dock, Full Size",219,0.09,0.01
FUR-BO-10002736,Office Supplies,Storage,"Smead File Cart, Single Width",222,0.01,0.05
OFF-CUI-10000682,Furniture,Bookcases,"Sauder Stackable Bookrack, Mobile",154,0.19,0.18
TEC-AC-10002244,Office Supplies,Appliances,"Cuisinart Stove, Silver",163,0.18,0.19
TEC-HEW-10003829,Technology,Accessories,"Enermax Router, Erganomic",112,0.03,0.19
FUR-TA-10003954,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",317,0.06,0.07
OFF-AP-10001593,Furniture,Tables,Hon 94000 Series Round Tables,321,0.08,0.11
OFF-BRE-10001107,Office Supplies,Appliances,"Cuisinart Microwave, Red",172,0.14,0
TEC-MA-10002428,Office Supplies,Appliances,"Breville Stove, Red",144,0,0.15
TEC-CO-10003655,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,310,0,0.05
FUR-CH-10001271,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",317,0.18,0.14
TEC-CO-10000447,Furniture,Chairs,"SAFCO Executive Leather Armchair, Red",95,0.09,0.03
FUR-CH-10001332,Technology,Copiers,"Canon Wireless Fax, Color",293,0.13,0.03
FUR-CH-10002573,Furniture,Chairs,"Office Star Executive Leather Armchair, Red",280,0.15,0.18
OFF-ST-10000704,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",219,0.09,0.13
TEC-CO-10003354,Office Supplies,Storage,"Rogers File Cart, Blue",232,0.15,0.09
TEC-MA-10002918,Technology,Copiers,"Brother Fax Machine, Laser",219,0.17,0.1
FUR-CH-10001588,Technology,Machines,"StarTech Card Printer, White",40,0.05,0.19
TEC-MA-10001752,Furniture,Chairs,"Hon Executive Leather Armchair, Red",161,0.16,0.04
TEC-PH-10004006,Technology,Machines,"Konica Printer, Durable",48,0.12,0.04
FUR-BO-10000035,Technology,Phones,"Nokia Audio Dock, Full Size",54,0.18,0.18
OFF-AP-10003275,Furniture,Bookcases,"Dania Classic Bookcase, Pine",283,0.14,0.03
OFF-AP-10003561,Office Supplies,Appliances,"KitchenAid Microwave, Silver",115,0.08,0.07
TEC-MA-10000488,Office Supplies,Appliances,"Breville Microwave, Black",240,0.12,0.01
TEC-STA-10003330,Technology,Machines,Bady BDG101FRU Card Printer,242,0,0.13
TEC-CAN-10000932,Furniture,Tables,"Lesro Round Table, Adjustable Height",110,0.05,0.13
FUR-CH-10000994,Technology,Machines,"StarTech Printer, Red",83,0.12,0.14
FUR-BO-10003783,Technology,Copiers,"Canon Fax Machine, Color",56,0.02,0.08
OFF-AP-10001329,Furniture,Chairs,"Harbour Creations Rocking Chair, Black",129,0.08,0.17
TEC-CO-10004563,Furniture,Bookcases,"Dania Library with Doors, Pine",314,0.03,0.1
OFF-HOO-10001783,Office Supplies,Appliances,"KitchenAid Stove, White",167,0.15,0.05
OFF-AP-10003558,Technology,Copiers,"HP Copy Machine, Color",74,0.1,0.1
FUR-BO-10000170,Office Supplies,Appliances,"Hoover Microwave, Red",232,0.16,0.18
FUR-TA-10002101,Office Supplies,Appliances,"Hoover Refrigerator, White",121,0.01,0.14
TEC-PH-10000419,Furniture,Bookcases,"Safco Library with Doors, Mobile",96,0.1,0.09
FUR-TA-10001494,Furniture,Tables,"Bevis Conference Table, Fully Assembled",197,0.11,0.06
FUR-BO-10001165,Technology,Phones,"Apple Smart Phone, Full Size",257,0.11,0.11
FUR-BO-10003697,Furniture,Tables,"Lesro Wood Table, Adjustable Height",157,0.07,0.04
FUR-HON-10003871,Furniture,Bookcases,"Bush Library with Doors, Mobile",65,0.13,0.06
FUR-BO-10001946,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile",277,0.02,0.1
TEC-AC-10004849,Furniture,Tables,"Hon Conference Table, Fully Assembled",329,0.1,0.08
OFF-AP-10003621,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Metal",181,0.06,0.05
OFF-AP-10001106,Technology,Accessories,"SanDisk Router, Programmable",259,0.03,0.07
TEC-SAM-10004785,Office Supplies,Appliances,"KitchenAid Refrigerator, Red",58,0.1,0.1
OFF-ST-10004267,Office Supplies,Appliances,"Hamilton Beach Stove, White",121,0.07,0.05
FUR-TA-10002533,Technology,Phones,"Samsung Smart Phone, with Caller ID",88,0.15,0.18
TEC-STA-10003386,Office Supplies,Storage,"Smead File Cart, Single Width",222,0.14,0.14
FUR-BO-10004043,Furniture,Tables,BPI Conference Tables,261,0.19,0.05
TEC-PH-10001712,Technology,Machines,"StarTech Inkjet, Wireless",198,0.15,0.13
FUR-BO-10000259,Furniture,Bookcases,"Dania Classic Bookcase, Metal",98,0.2,0.2
TEC-MA-10002927,Technology,Phones,"Nokia Smart Phone, Full Size",279,0.16,0.2
FUR-TA-10004801,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",60,0,0.01
FUR-BO-10004771,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,161,0.04,0.2
TEC-CO-10000971,Furniture,Tables,"Hon Conference Table, Rectangular",209,0.03,0.12
FUR-BO-10001370,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",80,0.06,0.16
FUR-TA-10003748,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,99,0.05,0.16
TEC-CO-10002122,Furniture,Bookcases,"Sauder Classic Bookcase, Mobile",123,0.1,0.11
TEC-MA-10002468,Furniture,Tables,Bevis 36 x 72 Conference Tables,272,0.03,0.05
OFF-BRE-10002706,Technology,Copiers,"Hewlett Fax Machine, Digital",186,0.08,0.14
FUR-BO-10004388,Technology,Machines,"Panasonic Inkjet, White",51,0.19,0.19
OFF-AP-10004201,Office Supplies,Appliances,"Breville Microwave, White",88,0.1,0.17
OFF-AP-10004511,Furniture,Bookcases,"Ikea Library with Doors, Metal",242,0.18,0
TEC-CO-10004961,Office Supplies,Appliances,"Breville Refrigerator, White",143,0.06,0.03
TEC-CO-10004089,Office Supplies,Appliances,"Cuisinart Refrigerator, Black",285,0.14,0.18
OFF-ST-10003716,Technology,Copiers,"HP Wireless Fax, Color",309,0.15,0.01
FUR-TA-10000577,Technology,Copiers,"Canon Copy Machine, Laser",217,0.19,0.17
FUR-BO-10003559,Office Supplies,Storage,Tennsco Double-Tier Lockers,241,0.04,0.17
OFF-HAM-10004896,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,238,0.11,0.03
FUR-BO-10004842,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",66,0.11,0.02
TEC-AC-10003506,Office Supplies,Appliances,"Hamilton Beach Microwave, Red",240,0.03,0.16
FUR-TA-10003926,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Pine",314,0.12,0.09
FUR-BO-10002300,Technology,Accessories,"Enermax Router, Erganomic",112,0,0.02
FUR-BO-10004472,Furniture,Tables,"Hon Wood Table, with Bottom Storage",291,0.12,0.19
TEC-PH-10001066,Furniture,Bookcases,"Dania Classic Bookcase, Traditional",54,0.2,0.18
TEC-CO-10000847,Furniture,Bookcases,"Dania Library with Doors, Pine",314,0.09,0
FUR-TA-10003569,Technology,Phones,"Apple Smart Phone, Cordless",154,0.15,0.06
FUR-BO-10002812,Technology,Copiers,"Canon Personal Copier, Laser",242,0.08,0.16
FUR-SAU-10001776,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,128,0.11,0.06
FUR-CHR-10002686,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Pine",294,0.13,0.18
TEC-CO-10000660,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",66,0.07,0.02
TEC-CO-10004170,Furniture,Tables,"Chromcraft Computer Table, Adjustable Height",317,0.14,0.02
OFF-ST-10001478,Technology,Copiers,"Hewlett Copy Machine, Color",224,0.08,0.09
TEC-PH-10004074,Technology,Copiers,"HP Wireless Fax, High-Speed",214,0.2,0.2
OFF-AP-10004031,Office Supplies,Storage,"Tenex File Cart, Single Width",240,0.09,0.05
TEC-MA-10004535,Technology,Phones,"Samsung Smart Phone, with Caller ID",88,0.06,0.16
TEC-AC-10001566,Office Supplies,Appliances,"Hamilton Beach Microwave, White",170,0.18,0.15
TEC-CO-10002174,Technology,Machines,"Konica Printer, White",91,0.11,0.05
TEC-CIS-10001938,Technology,Accessories,"Logitech Router, Erganomic",162,0.2,0.12
TEC-CO-10003901,Technology,Copiers,"HP Copy Machine, Laser",259,0.19,0
FUR-TA-10001229,Technology,Phones,"Cisco Audio Dock, VoIP",328,0.09,0.17
TEC-CO-10002283,Technology,Copiers,"HP Copy Machine, Color",74,0.14,0.12
FUR-BO-10000728,Furniture,Tables,"Chromcraft Computer Table, Rectangular",148,0.06,0.04
FUR-BO-10001309,Technology,Copiers,"Brother Copy Machine, Color",128,0.2,0.05
FUR-CH-10004675,Furniture,Bookcases,"Ikea Classic Bookcase, Mobile",181,0.2,0.16
TEC-PH-10003891,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",80,0.1,0.13
FUR-TA-10002786,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",89,0.13,0.03
TEC-PH-10003513,Furniture,Tables,"Bevis Oval Conference Table, Walnut",74,0.03,0.16
FUR-CH-10004063,Technology,Phones,"Cisco Audio Dock, with Caller ID",107,0.02,0.11
TEC-AC-10000203,Furniture,Tables,"Lesro Computer Table, Fully Assembled",119,0.12,0.01
FUR-CH-10003981,Technology,Phones,"Nokia Speaker Phone, VoIP",315,0.07,0.14
FUR-CH-10002250,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,131,0.04,0.1
OFF-AP-10000487,Technology,Accessories,"SanDisk Router, Bluetooth",93,0.05,0.08
TEC-PH-10003683,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,330,0.18,0.01
TEC-AC-10003753,Furniture,Chairs,"Office Star Executive Leather Armchair, Black",121,0.04,0.07
TEC-PH-10000037,Office Supplies,Appliances,"Hoover Stove, Silver",102,0.04,0.16
TEC-STA-10003447,Technology,Phones,"Motorola Audio Dock, VoIP",249,0.02,0.03
OFF-SU-10000076,Technology,Accessories,"SanDisk Router, Programmable",259,0,0.1
OFF-AP-10003032,Technology,Phones,"Cisco Signal Booster, Cordless",225,0.07,0.11
TEC-PH-10002962,Technology,Machines,"StarTech Printer, White",46,0,0.05
TEC-PH-10000808,Office Supplies,Supplies,"Acme Trimmer, Easy Grip",256,0.07,0.03
FUR-CH-10002585,Office Supplies,Appliances,"Hoover Stove, Red",187,0.04,0.18
FUR-BO-10004695,Technology,Phones,"Motorola Smart Phone, Full Size",110,0.19,0.05
TEC-MA-10003557,Technology,Phones,"Samsung Smart Phone, Cordless",226,0.13,0.11
TEC-CO-10001191,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black",152,0.07,0.2
OFF-AP-10003795,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,50,0.14,0.19
TEC-CO-10001839,Technology,Machines,"Panasonic Inkjet, Durable",123,0.01,0.13
TEC-MA-10002148,Technology,Copiers,"Sharp Wireless Fax, High-Speed",149,0.03,0.11
TEC-CO-10000137,Office Supplies,Appliances,"Hoover Refrigerator, Red",310,0.01,0.09
OFF-SU-10000151,Technology,Copiers,"Hewlett Fax and Copier, Laser",149,0.13,0.02
TEC-PH-10004910,Technology,Machines,"Epson Printer, Durable",157,0.2,0.09
OFF-ST-10000288,Technology,Copiers,"Canon Wireless Fax, Color",293,0.07,0.05
FUR-BO-10004844,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,137,0.03,0.07
FUR-BO-10001822,Technology,Phones,"Samsung Signal Booster, Full Size",301,0.01,0.12
TEC-AC-10003265,Office Supplies,Storage,"Fellowes Lockers, Industrial",79,0.12,0.06
FUR-CH-10000015,Furniture,Bookcases,"Sauder Corner Shelving, Mobile",97,0.02,0.03
FUR-CH-10000885,Furniture,Bookcases,"Dania Library with Doors, Metal",308,0,0.04
FUR-BAR-10000946,Technology,Accessories,"Belkin Router, Bluetooth",188,0.11,0.04
OFF-AP-10000663,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,326,0.09,0.1
FUR-TA-10004383,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",204,0.04,0.14
FUR-BO-10002462,Furniture,Tables,"Barricks Computer Table, with Bottom Storage",199,0.2,0.03
TEC-PH-10000780,Office Supplies,Appliances,"Hoover Stove, Red",187,0.16,0
TEC-MA-10001009,Furniture,Tables,"Bevis Coffee Table, Adjustable Height",162,0.17,0.18
TEC-MA-10004655,Furniture,Bookcases,"Ikea Classic Bookcase, Pine",43,0.13,0.11
OFF-HAM-10003368,Technology,Phones,"Cisco Smart Phone, with Caller ID",70,0.17,0.13
FUR-TA-10002467,Technology,Machines,"Panasonic Inkjet, Red",179,0.19,0.13
FUR-CH-10004774,Technology,Machines,"Konica Receipt Printer, White",84,0.1,0
TEC-PH-10002549,Office Supplies,Appliances,"Hamilton Beach Blender, Black",288,0.02,0.14
TEC-PH-10003794,Furniture,Tables,"Lesro Conference Table, Adjustable Height",135,0.2,0.18
TEC-BEL-10003985,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",77,0.15,0.19
FUR-TA-10003641,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,67,0.07,0.07
TEC-PH-10000160,Technology,Phones,"Nokia Smart Phone, Full Size",279,0.09,0.15
FUR-TA-10002951,Technology,Accessories,"Belkin Router, USB",269,0.05,0.13
FUR-BUS-10004820,Furniture,Tables,"Barricks Wood Table, with Bottom Storage",232,0.05,0.19
FUR-TA-10004745,Technology,Phones,"Motorola Smart Phone, with Caller ID",249,0.14,0.01
FUR-HAR-10004086,Furniture,Tables,"Barricks Round Table, Adjustable Height",306,0.05,0.16
OFF-AP-10003287,Furniture,Bookcases,"Bush Classic Bookcase, Mobile",279,0.14,0.18
FUR-CH-10002073,Furniture,Tables,"Chromcraft Conference Table, Rectangular",183,0.14,0.02
TEC-CO-10001678,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Black",71,0.03,0.07
FUR-BUS-10002040,Office Supplies,Appliances,"KitchenAid Stove, Silver",201,0.15,0.04
